"Plot Title: OrchardWatch-South"
"#","Date Time, GMT-04:00","Temperature, °F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North air)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-leaf)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-leaf)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North OW-N leaf)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-leaf)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","Temperature, °F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South air @ 6 feet)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South B3b)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)"
1062,05/26/22 06:05:00 PM,65.230,65.390000,5.300000,65.200000,1.800000,1.800000,65.740000,2.400000,2.400000,4.700000,66.240000,65.700000,1.800000,65.530,6.500000,65.320000,4.100000,65.970000,4.100000
1063,05/26/22 06:10:00 PM,65.020,65.280000,5.300000,64.850000,1.800000,1.800000,65.780000,2.400000,2.400000,4.700000,66.320000,65.620000,1.800000,65.320,6.500000,65.080000,4.100000,65.820000,4.100000
1064,05/26/22 06:15:00 PM,65.230,65.350000,5.300000,65.080000,1.800000,1.800000,65.780000,2.400000,2.400000,4.700000,66.320000,65.550000,1.800000,65.360,6.500000,65.080000,4.100000,65.740000,4.100000
1065,05/26/22 06:20:00 PM,66.600,66.320000,5.300000,66.900000,1.800000,1.800000,66.590000,2.400000,2.400000,4.700000,66.860000,67.210000,1.800000,66.770,6.500000,66.980000,4.100000,67.560000,4.100000
1066,05/26/22 06:25:00 PM,66.690,66.010000,5.300000,67.790000,1.800000,1.800000,65.740000,2.400000,2.400000,4.700000,66.050000,66.090000,1.800000,65.790,6.500000,66.630000,4.100000,66.320000,4.100000
1067,05/26/22 06:30:00 PM,66.430,65.660000,5.300000,67.210000,1.800000,1.800000,65.620000,2.400000,2.400000,4.700000,65.780000,65.700000,1.800000,65.490,6.500000,66.010000,4.100000,66.050000,4.100000
1068,05/26/22 06:35:00 PM,65.190,64.970000,5.300000,67.360000,1.800000,1.800000,65.200000,2.400000,2.400000,4.700000,65.660000,65.620000,1.800000,65.230,6.500000,66.090000,4.100000,65.930000,4.100000
1069,05/26/22 06:40:00 PM,64.930,64.930000,5.300000,66.050000,1.800000,1.800000,65.280000,2.400000,2.400000,4.700000,65.820000,65.700000,1.800000,65.230,6.500000,65.470000,4.100000,65.820000,4.100000
1070,05/26/22 06:45:00 PM,65.060,64.930000,5.300000,65.590000,1.800000,1.800000,65.010000,2.400000,2.400000,4.700000,65.620000,65.590000,1.800000,65.190,6.500000,65.620000,4.100000,65.890000,4.100000
1071,05/26/22 06:50:00 PM,64.670,64.540000,5.300000,64.540000,1.800000,1.800000,64.850000,2.400000,2.400000,4.700000,65.470000,64.930000,1.800000,64.760,6.500000,64.660000,4.100000,65.350000,4.100000
1072,05/26/22 06:55:00 PM,64.200,64.390000,5.300000,64.080000,1.800000,1.800000,64.700000,2.400000,2.400000,4.700000,65.160000,64.740000,1.800000,64.590,6.500000,64.310000,4.100000,65.010000,4.100000
1073,05/26/22 07:00:00 PM,63.900,63.960000,5.300000,63.810000,1.800000,1.800000,64.390000,2.400000,2.400000,4.700000,64.740000,64.500000,1.800000,64.250,6.500000,64.040000,4.100000,64.620000,4.100000
1074,05/26/22 07:05:00 PM,63.820,63.930000,5.300000,63.770000,1.800000,1.800000,64.120000,2.900000,2.400000,4.700000,64.620000,64.390000,1.800000,64.200,6.500000,63.960000,4.100000,64.350000,4.100000
1075,05/26/22 07:10:00 PM,63.560,63.660000,5.300000,63.500000,1.800000,1.800000,63.890000,2.400000,2.400000,4.700000,64.390000,64.040000,1.800000,63.900,6.500000,63.660000,4.100000,64.080000,4.100000
1076,05/26/22 07:15:00 PM,63.350,63.420000,5.300000,63.040000,1.800000,1.800000,63.540000,2.400000,2.400000,4.700000,64.120000,63.770000,1.800000,63.690,6.500000,63.310000,4.100000,63.770000,4.100000
1077,05/26/22 07:20:00 PM,63.180,63.270000,5.300000,62.810000,1.800000,1.800000,63.460000,2.900000,2.400000,4.700000,63.890000,63.580000,1.800000,63.520,6.500000,63.150000,4.100000,63.620000,4.100000
1078,05/26/22 07:25:00 PM,63.090,63.110000,5.300000,62.690000,1.800000,1.800000,63.230000,2.400000,2.400000,4.700000,63.810000,63.390000,1.800000,63.480,6.500000,63.000000,4.100000,63.390000,4.100000
1079,05/26/22 07:30:00 PM,62.960,63.000000,5.300000,62.570000,1.800000,1.800000,63.270000,2.400000,2.400000,4.700000,63.730000,63.350000,1.800000,63.260,6.500000,62.880000,4.100000,63.230000,4.100000
1080,05/26/22 07:35:00 PM,62.830,62.960000,5.900000,62.540000,1.800000,1.800000,63.080000,2.900000,2.400000,4.700000,63.620000,63.230000,1.800000,63.220,6.500000,62.920000,4.700000,63.110000,4.100000
1081,05/26/22 07:40:00 PM,62.700,62.840000,5.900000,62.420000,1.800000,1.800000,63.000000,2.400000,2.400000,4.700000,63.500000,63.080000,1.800000,63.130,6.500000,62.730000,4.700000,63.000000,4.100000
1082,05/26/22 07:45:00 PM,62.620,62.810000,5.900000,62.270000,1.800000,1.800000,62.880000,2.900000,2.400000,4.700000,63.420000,62.960000,1.800000,63.050,6.500000,62.460000,4.100000,62.920000,4.100000
1083,05/26/22 07:50:00 PM,62.580,62.570000,5.900000,62.110000,1.800000,1.800000,62.650000,2.900000,2.400000,4.700000,63.270000,62.880000,1.800000,62.920,6.500000,62.380000,4.700000,62.730000,4.100000
1084,05/26/22 07:55:00 PM,62.450,62.500000,5.900000,62.070000,1.800000,1.800000,62.610000,2.900000,2.400000,5.300000,63.190000,62.810000,1.800000,62.790,6.500000,62.340000,4.700000,62.570000,4.100000
1085,05/26/22 08:00:00 PM,62.280,62.380000,5.900000,61.960000,1.800000,1.800000,62.380000,2.900000,2.900000,5.300000,63.000000,62.650000,1.800000,62.530,6.500000,62.270000,4.700000,62.420000,4.100000
1086,05/26/22 08:05:00 PM,62.230,62.340000,5.900000,61.800000,2.400000,2.400000,62.300000,2.900000,2.900000,5.300000,62.920000,62.540000,2.400000,62.530,6.500000,62.110000,4.700000,62.300000,4.700000
1087,05/26/22 08:10:00 PM,62.190,62.110000,5.900000,61.650000,1.800000,2.400000,61.960000,2.900000,2.900000,5.300000,62.880000,62.460000,2.400000,62.490,6.500000,62.070000,4.700000,62.030000,4.100000
1088,05/26/22 08:15:00 PM,62.190,62.230000,5.900000,61.690000,1.800000,2.400000,62.110000,2.900000,2.900000,5.300000,62.880000,62.420000,2.400000,62.530,6.500000,62.150000,4.700000,62.270000,4.100000
1089,05/26/22 08:20:00 PM,62.150,62.270000,5.900000,61.610000,2.400000,2.400000,62.110000,2.900000,2.900000,5.300000,62.920000,62.420000,2.400000,62.620,7.100000,62.150000,4.700000,62.380000,4.700000
1090,05/26/22 08:25:00 PM,62.150,62.270000,5.900000,61.690000,2.400000,2.400000,62.230000,2.900000,2.900000,5.300000,62.810000,62.500000,2.400000,62.580,6.500000,62.110000,4.700000,62.340000,4.700000
1091,05/26/22 08:30:00 PM,62.100,62.190000,5.900000,61.570000,2.400000,2.400000,62.150000,2.900000,2.900000,5.300000,62.810000,62.380000,2.400000,62.450,7.100000,62.000000,4.700000,62.230000,4.700000
1092,05/26/22 08:35:00 PM,62.020,62.070000,5.900000,61.530000,2.400000,2.400000,62.070000,2.900000,2.900000,5.300000,62.730000,62.340000,2.400000,62.320,7.100000,61.920000,4.700000,62.190000,4.700000
1093,05/26/22 08:40:00 PM,61.930,61.960000,5.900000,61.420000,2.400000,2.400000,62.000000,2.900000,2.900000,5.300000,62.730000,62.230000,2.400000,62.230,7.100000,61.760000,4.700000,62.070000,4.700000
1094,05/26/22 08:45:00 PM,61.850,61.920000,5.900000,61.380000,2.400000,2.400000,61.920000,2.900000,2.900000,5.300000,62.570000,62.190000,2.400000,62.230,7.100000,61.760000,4.700000,62.000000,4.700000
1095,05/26/22 08:50:00 PM,61.800,61.920000,5.900000,61.340000,2.400000,2.400000,61.920000,3.500000,2.900000,5.300000,62.460000,62.070000,2.400000,62.190,7.100000,61.720000,4.700000,61.920000,4.700000
1096,05/26/22 08:55:00 PM,61.760,61.800000,5.900000,61.300000,2.400000,2.400000,61.880000,3.500000,2.900000,5.300000,62.420000,62.030000,2.400000,62.060,7.100000,61.610000,4.700000,61.920000,4.700000
1097,05/26/22 09:00:00 PM,61.630,61.720000,5.900000,61.220000,2.400000,2.400000,61.880000,3.500000,2.900000,5.300000,62.340000,61.920000,2.400000,62.020,7.100000,61.570000,4.700000,61.840000,4.700000
1098,05/26/22 09:05:00 PM,61.630,61.610000,5.900000,61.150000,2.400000,2.400000,61.920000,3.500000,2.900000,5.300000,62.300000,61.960000,2.400000,61.930,7.100000,61.450000,4.700000,61.760000,4.700000
1099,05/26/22 09:10:00 PM,61.590,61.530000,6.500000,61.070000,2.400000,2.400000,61.760000,3.500000,2.900000,5.300000,62.230000,61.880000,2.400000,61.930,7.100000,61.450000,5.300000,61.760000,4.700000
1100,05/26/22 09:15:00 PM,61.420,61.530000,6.500000,61.030000,2.400000,2.400000,61.760000,3.500000,3.500000,5.300000,62.230000,61.840000,2.400000,61.890,7.100000,61.490000,5.300000,61.690000,5.300000
1101,05/26/22 09:20:00 PM,61.460,61.570000,6.500000,61.030000,2.400000,2.400000,61.650000,3.500000,3.500000,5.300000,62.150000,61.720000,2.400000,61.800,7.100000,61.340000,4.700000,61.530000,5.300000
1102,05/26/22 09:25:00 PM,61.380,61.420000,6.500000,60.950000,2.400000,2.400000,61.610000,3.500000,3.500000,5.300000,62.110000,61.690000,2.400000,61.760,7.100000,61.300000,5.300000,61.570000,5.300000
1103,05/26/22 09:30:00 PM,61.250,61.380000,6.500000,60.910000,2.400000,2.400000,61.530000,3.500000,2.900000,5.900000,61.960000,61.610000,2.400000,61.680,7.100000,61.220000,5.300000,61.530000,4.700000
1104,05/26/22 09:35:00 PM,61.250,61.300000,6.500000,60.760000,2.400000,2.900000,61.490000,3.500000,2.900000,5.900000,61.880000,61.530000,2.400000,61.590,7.100000,61.180000,5.300000,61.420000,4.700000
1105,05/26/22 09:40:00 PM,61.250,61.300000,6.500000,60.720000,2.400000,2.400000,61.380000,3.500000,3.500000,5.900000,61.920000,61.490000,2.400000,61.630,7.100000,61.150000,5.300000,61.420000,5.300000
1106,05/26/22 09:45:00 PM,61.200,61.220000,6.500000,60.680000,2.400000,2.400000,61.380000,3.500000,3.500000,5.900000,61.880000,61.450000,2.400000,61.550,7.100000,61.030000,5.300000,61.420000,5.300000
1107,05/26/22 09:50:00 PM,61.080,61.180000,6.500000,60.610000,2.900000,2.400000,61.380000,3.500000,3.500000,5.900000,61.760000,61.420000,2.400000,61.460,7.100000,61.030000,5.300000,61.300000,5.300000
1108,05/26/22 09:55:00 PM,61.080,61.110000,6.500000,60.610000,2.900000,2.400000,61.260000,3.500000,3.500000,5.900000,61.690000,61.340000,2.400000,61.460,7.100000,61.030000,5.300000,61.220000,5.300000
1109,05/26/22 10:00:00 PM,61.030,61.070000,6.500000,60.530000,2.900000,2.900000,61.220000,3.500000,3.500000,5.900000,61.720000,61.260000,2.400000,61.380,7.100000,60.910000,5.300000,61.150000,5.300000
1110,05/26/22 10:05:00 PM,60.950,61.070000,6.500000,60.530000,2.900000,2.900000,61.150000,4.100000,3.500000,5.900000,61.570000,61.220000,2.400000,61.290,7.100000,60.880000,5.300000,61.110000,5.300000
1111,05/26/22 10:10:00 PM,60.950,60.950000,6.500000,60.490000,2.900000,2.900000,61.220000,3.500000,3.500000,5.900000,61.570000,61.220000,2.400000,61.250,7.100000,60.880000,5.300000,61.110000,5.300000
1112,05/26/22 10:15:00 PM,60.820,60.950000,6.500000,60.450000,2.900000,2.900000,61.070000,3.500000,3.500000,5.900000,61.490000,61.110000,2.900000,61.250,7.100000,60.800000,5.300000,61.110000,5.300000
1113,05/26/22 10:20:00 PM,60.860,60.840000,6.500000,60.370000,2.900000,2.900000,61.030000,4.100000,3.500000,5.900000,61.490000,61.070000,2.900000,61.120,7.100000,60.680000,5.300000,60.990000,5.300000
1114,05/26/22 10:25:00 PM,60.730,60.760000,6.500000,60.300000,2.900000,2.900000,61.030000,4.100000,3.500000,5.900000,61.380000,61.030000,2.900000,61.080,7.100000,60.640000,5.300000,60.950000,5.300000
1115,05/26/22 10:30:00 PM,60.730,60.720000,7.100000,60.220000,2.900000,2.900000,60.880000,4.100000,3.500000,5.900000,61.340000,60.880000,2.900000,61.030,7.100000,60.610000,5.300000,60.910000,5.300000
1116,05/26/22 10:35:00 PM,60.650,60.680000,7.100000,60.220000,2.900000,2.900000,60.840000,4.100000,3.500000,5.900000,61.220000,60.880000,2.900000,60.990,7.100000,60.530000,5.900000,60.880000,5.300000
1117,05/26/22 10:40:00 PM,60.600,60.640000,7.100000,60.180000,2.900000,2.900000,60.840000,4.100000,3.500000,6.500000,61.220000,60.880000,2.900000,60.950,7.600000,60.490000,5.300000,60.760000,5.900000
1118,05/26/22 10:45:00 PM,60.560,60.570000,7.100000,60.100000,2.900000,2.900000,60.800000,4.100000,3.500000,6.500000,61.260000,60.760000,2.900000,60.950,7.600000,60.450000,5.900000,60.760000,5.300000
1119,05/26/22 10:50:00 PM,60.470,60.530000,7.100000,60.060000,2.900000,2.900000,60.760000,4.100000,4.100000,6.500000,61.180000,60.760000,2.900000,60.860,7.600000,60.410000,5.900000,60.760000,5.900000
1120,05/26/22 10:55:00 PM,60.470,60.530000,7.100000,60.060000,3.500000,2.900000,60.680000,4.100000,4.100000,6.500000,61.070000,60.760000,2.900000,60.820,7.600000,60.410000,5.900000,60.720000,5.900000
1121,05/26/22 11:00:00 PM,60.470,60.370000,7.100000,60.030000,3.500000,2.900000,60.680000,4.100000,4.100000,6.500000,61.070000,60.760000,2.900000,60.860,7.600000,60.410000,5.900000,60.570000,5.900000
1122,05/26/22 11:05:00 PM,60.430,60.450000,7.100000,59.990000,3.500000,2.900000,60.640000,4.100000,4.100000,6.500000,61.150000,60.680000,2.900000,60.820,7.600000,60.340000,5.900000,60.610000,5.900000
1123,05/26/22 11:10:00 PM,60.430,60.450000,7.100000,59.990000,3.500000,3.500000,60.570000,4.100000,4.100000,6.500000,61.030000,60.680000,2.900000,60.780,7.600000,60.340000,5.900000,60.610000,5.900000
1124,05/26/22 11:15:00 PM,60.390,60.300000,7.100000,59.910000,3.500000,3.500000,60.610000,4.100000,4.100000,6.500000,61.030000,60.640000,2.900000,60.730,7.600000,60.370000,5.900000,60.570000,5.900000
1125,05/26/22 11:20:00 PM,60.390,60.300000,7.100000,60.030000,3.500000,3.500000,60.610000,4.700000,4.100000,6.500000,61.030000,60.610000,2.900000,60.690,7.600000,60.340000,5.900000,60.610000,5.900000
1126,05/26/22 11:25:00 PM,60.390,60.370000,7.100000,59.910000,3.500000,3.500000,60.530000,4.700000,4.100000,6.500000,60.950000,60.610000,2.900000,60.730,7.600000,60.260000,5.900000,60.530000,5.900000
1127,05/26/22 11:30:00 PM,60.350,60.370000,7.100000,59.830000,3.500000,3.500000,60.610000,4.700000,4.100000,7.100000,61.030000,60.640000,2.900000,60.690,7.600000,60.300000,5.900000,60.490000,6.500000
1128,05/26/22 11:35:00 PM,60.430,60.340000,7.100000,60.030000,3.500000,3.500000,60.570000,4.700000,4.100000,6.500000,61.030000,60.640000,2.900000,60.690,7.600000,60.340000,5.900000,60.530000,6.500000
1129,05/26/22 11:40:00 PM,60.470,60.490000,7.600000,59.990000,3.500000,3.500000,60.610000,4.700000,4.100000,6.500000,61.070000,60.640000,3.500000,60.780,7.600000,60.300000,5.900000,60.570000,5.900000
1130,05/26/22 11:45:00 PM,60.470,60.530000,7.600000,59.950000,3.500000,3.500000,60.570000,4.700000,4.100000,6.500000,61.070000,60.640000,2.900000,60.820,7.600000,60.340000,5.900000,60.610000,6.500000
1131,05/26/22 11:50:00 PM,60.430,60.450000,7.600000,60.060000,3.500000,3.500000,60.610000,4.700000,4.100000,7.100000,61.070000,60.640000,3.500000,60.780,7.600000,60.370000,6.500000,60.610000,6.500000
1132,05/26/22 11:55:00 PM,60.520,60.410000,7.600000,60.030000,4.100000,3.500000,60.530000,4.700000,4.100000,7.100000,61.110000,60.680000,2.900000,60.860,7.600000,60.370000,6.500000,60.610000,6.500000
1133,05/27/22 12:00:00 AM,60.520,60.410000,7.600000,60.140000,4.100000,3.500000,60.640000,4.700000,4.100000,7.100000,61.180000,60.880000,3.500000,60.860,7.600000,60.450000,6.500000,60.680000,6.500000
1134,05/27/22 12:05:00 AM,60.520,60.490000,7.600000,60.060000,4.100000,3.500000,60.570000,4.700000,4.100000,7.100000,61.110000,60.800000,2.900000,60.950,7.600000,60.450000,6.500000,60.800000,6.500000
1135,05/27/22 12:10:00 AM,60.520,60.490000,7.600000,60.060000,4.100000,3.500000,60.570000,4.700000,4.100000,7.100000,61.030000,60.720000,3.500000,60.860,7.600000,60.450000,6.500000,60.680000,6.500000
1136,05/27/22 12:15:00 AM,60.430,60.490000,7.600000,59.990000,4.100000,3.500000,60.570000,4.700000,4.700000,7.100000,61.110000,60.720000,3.500000,60.820,7.600000,60.370000,6.500000,60.720000,6.500000
1137,05/27/22 12:20:00 AM,60.520,60.490000,7.600000,60.030000,4.100000,3.500000,60.610000,4.700000,4.700000,7.100000,61.070000,60.760000,3.500000,60.860,7.600000,60.450000,6.500000,60.680000,6.500000
1138,05/27/22 12:25:00 AM,60.470,60.490000,7.600000,60.030000,4.100000,3.500000,60.610000,4.700000,4.700000,7.100000,61.070000,60.720000,3.500000,60.820,7.600000,60.370000,6.500000,60.680000,6.500000
1139,05/27/22 12:30:00 AM,60.470,60.530000,7.600000,59.990000,4.100000,3.500000,60.570000,5.300000,4.700000,7.100000,61.070000,60.680000,3.500000,60.820,7.600000,60.340000,6.500000,60.760000,6.500000
1140,05/27/22 12:35:00 AM,60.560,60.530000,7.600000,59.990000,4.100000,3.500000,60.640000,4.700000,4.700000,7.100000,61.180000,60.760000,3.500000,60.860,7.600000,60.370000,6.500000,60.760000,6.500000
1141,05/27/22 12:40:00 AM,60.520,60.610000,7.600000,60.060000,4.100000,4.100000,60.610000,5.300000,4.700000,7.100000,61.180000,60.720000,3.500000,60.820,7.600000,60.450000,6.500000,60.800000,6.500000
1142,05/27/22 12:45:00 AM,60.560,60.530000,7.600000,60.060000,4.100000,4.100000,60.640000,4.700000,4.700000,7.100000,61.110000,60.720000,3.500000,60.900,7.600000,60.410000,6.500000,60.680000,6.500000
1143,05/27/22 12:50:00 AM,60.470,60.570000,7.600000,60.100000,4.100000,4.100000,60.610000,5.300000,4.700000,7.100000,61.150000,60.760000,3.500000,60.900,8.200000,60.490000,6.500000,60.680000,6.500000
1144,05/27/22 12:55:00 AM,60.650,60.640000,7.600000,60.180000,4.100000,4.100000,60.640000,5.300000,4.700000,7.100000,61.300000,60.880000,3.500000,61.080,8.200000,60.530000,6.500000,60.800000,6.500000
1145,05/27/22 01:00:00 AM,60.690,60.640000,7.600000,60.140000,4.100000,4.100000,60.680000,5.300000,4.700000,7.100000,61.220000,60.880000,3.500000,60.990,8.200000,60.570000,6.500000,60.840000,6.500000
1146,05/27/22 01:05:00 AM,60.690,60.680000,7.600000,60.180000,4.100000,4.100000,60.760000,5.300000,4.700000,7.100000,61.180000,60.950000,3.500000,60.990,8.200000,60.570000,6.500000,60.760000,6.500000
1147,05/27/22 01:10:00 AM,60.730,60.720000,7.600000,60.220000,4.700000,4.100000,60.720000,5.300000,4.700000,7.100000,61.300000,60.910000,3.500000,61.160,8.200000,60.680000,6.500000,60.950000,6.500000
1148,05/27/22 01:15:00 AM,60.690,60.840000,7.600000,60.260000,4.100000,4.100000,60.760000,5.300000,4.700000,7.100000,61.300000,60.950000,3.500000,61.120,8.200000,60.610000,6.500000,60.950000,6.500000
1149,05/27/22 01:20:00 AM,60.820,60.910000,7.600000,60.300000,4.100000,4.100000,60.840000,5.300000,4.700000,7.100000,61.380000,61.150000,3.500000,61.250,8.200000,60.880000,6.500000,61.110000,6.500000
1150,05/27/22 01:25:00 AM,60.820,60.880000,7.600000,60.340000,4.100000,4.100000,60.840000,5.300000,4.700000,7.100000,61.340000,61.110000,3.500000,61.200,8.200000,60.760000,6.500000,61.030000,6.500000
1151,05/27/22 01:30:00 AM,60.820,60.880000,7.600000,60.340000,4.700000,4.100000,60.910000,5.300000,4.700000,7.600000,61.450000,61.150000,3.500000,61.330,8.200000,60.800000,6.500000,61.070000,6.500000
1152,05/27/22 01:35:00 AM,60.900,60.880000,7.600000,60.410000,4.100000,4.100000,60.840000,5.300000,4.700000,7.100000,61.450000,61.220000,3.500000,61.330,8.200000,60.880000,6.500000,61.030000,6.500000
1153,05/27/22 01:40:00 AM,60.860,60.910000,7.600000,60.450000,4.700000,4.100000,61.030000,5.300000,4.700000,7.600000,61.450000,61.110000,3.500000,61.250,8.200000,60.880000,6.500000,61.110000,7.100000
1154,05/27/22 01:45:00 AM,60.860,60.880000,7.600000,60.410000,4.700000,4.100000,60.950000,5.300000,4.700000,7.600000,61.420000,61.150000,3.500000,61.250,8.200000,60.880000,6.500000,61.110000,6.500000
1155,05/27/22 01:50:00 AM,60.860,60.910000,7.600000,60.450000,4.700000,4.100000,60.990000,5.300000,4.700000,7.600000,61.380000,61.220000,3.500000,61.250,8.200000,60.950000,6.500000,61.150000,6.500000
1156,05/27/22 01:55:00 AM,60.900,60.950000,7.600000,60.410000,4.700000,4.100000,60.950000,5.300000,4.700000,8.200000,61.450000,61.220000,3.500000,61.330,8.200000,60.840000,6.500000,61.180000,7.100000
1157,05/27/22 02:00:00 AM,60.900,60.910000,8.200000,60.410000,7.600000,4.100000,60.880000,15.300000,4.700000,8.200000,61.530000,61.180000,3.500000,61.290,8.200000,60.880000,7.100000,61.110000,7.100000
1158,05/27/22 02:05:00 AM,60.860,60.950000,8.200000,60.450000,5.300000,4.100000,60.950000,5.900000,5.300000,7.600000,61.530000,61.150000,3.500000,61.290,8.200000,60.840000,7.100000,61.070000,7.100000
1159,05/27/22 02:10:00 AM,60.900,60.950000,8.200000,60.410000,5.300000,4.100000,60.950000,5.300000,4.700000,7.600000,61.490000,61.260000,3.500000,61.330,8.200000,60.950000,7.100000,61.150000,7.100000
1160,05/27/22 02:15:00 AM,60.990,60.910000,8.200000,60.530000,4.700000,4.100000,60.990000,5.300000,4.700000,7.600000,61.530000,61.220000,3.500000,61.420,8.200000,60.950000,7.100000,61.150000,7.100000
1161,05/27/22 02:20:00 AM,61.030,61.070000,8.200000,60.530000,4.700000,4.100000,60.840000,5.300000,4.700000,7.600000,61.530000,61.300000,4.100000,61.420,8.200000,60.950000,7.100000,61.150000,7.100000
1162,05/27/22 02:25:00 AM,61.030,61.110000,8.200000,60.570000,4.700000,4.100000,60.990000,5.900000,4.700000,7.600000,61.610000,61.340000,4.100000,61.460,8.200000,60.990000,7.100000,61.110000,7.100000
1163,05/27/22 02:30:00 AM,61.030,61.110000,8.200000,60.570000,4.700000,4.100000,61.110000,5.900000,4.700000,7.600000,61.690000,61.300000,4.100000,61.420,8.200000,60.950000,7.100000,61.220000,7.100000
1164,05/27/22 02:35:00 AM,60.990,61.030000,8.200000,60.570000,5.300000,4.100000,61.070000,5.900000,4.700000,7.600000,61.530000,61.300000,4.100000,61.380,8.200000,60.950000,7.100000,61.180000,7.100000
1165,05/27/22 02:40:00 AM,60.900,61.070000,8.200000,60.530000,5.300000,4.100000,61.070000,5.900000,4.700000,7.600000,61.650000,61.260000,4.100000,61.290,8.200000,60.990000,7.100000,61.150000,7.100000
1166,05/27/22 02:45:00 AM,60.990,60.950000,8.200000,60.450000,5.300000,4.100000,61.070000,5.900000,4.700000,7.600000,61.610000,61.180000,3.500000,61.290,8.200000,60.880000,7.100000,61.220000,7.100000
1167,05/27/22 02:50:00 AM,60.900,60.910000,8.200000,60.450000,5.300000,4.100000,60.990000,5.900000,4.700000,7.600000,61.530000,61.180000,4.100000,61.330,8.200000,60.840000,7.100000,61.180000,7.100000
1168,05/27/22 02:55:00 AM,60.950,60.990000,8.200000,60.490000,5.300000,4.100000,60.910000,5.900000,4.700000,7.600000,61.530000,61.220000,4.100000,61.290,8.200000,60.950000,7.100000,61.180000,7.100000
1169,05/27/22 03:00:00 AM,60.900,60.880000,8.200000,60.490000,5.300000,4.100000,60.840000,5.900000,5.300000,7.600000,61.420000,61.150000,4.100000,61.290,8.200000,60.840000,7.100000,61.110000,7.100000
1170,05/27/22 03:05:00 AM,60.900,60.880000,8.200000,60.450000,5.300000,4.100000,60.800000,5.900000,5.300000,8.200000,61.530000,61.180000,4.100000,61.250,8.200000,60.840000,7.100000,61.110000,7.600000
1171,05/27/22 03:10:00 AM,60.900,61.030000,8.200000,60.530000,5.300000,4.700000,60.950000,5.900000,5.300000,8.200000,61.530000,61.260000,4.100000,61.290,8.200000,60.950000,7.100000,61.070000,7.600000
1172,05/27/22 03:15:00 AM,60.950,60.910000,8.200000,60.490000,5.300000,4.700000,60.950000,5.900000,5.300000,8.200000,61.490000,61.220000,4.100000,61.290,8.800000,60.910000,7.100000,61.180000,7.100000
1173,05/27/22 03:20:00 AM,60.950,60.950000,11.800000,60.490000,7.600000,5.300000,60.950000,21.200000,8.200000,12.400000,61.490000,61.180000,11.200000,61.330,8.800000,60.880000,10.600000,61.180000,9.400000
1174,05/27/22 03:25:00 AM,60.650,60.880000,29.400000,60.410000,68.200000,14.700000,60.950000,100.000000,8.200000,100.000000,61.420000,61.070000,8.800000,61.030,8.800000,60.760000,25.300000,61.180000,85.300000
1175,05/27/22 03:30:00 AM,60.390,60.610000,11.200000,60.260000,16.500000,6.500000,60.800000,15.900000,6.500000,21.200000,61.220000,60.880000,5.300000,60.820,8.800000,60.610000,10.600000,61.030000,11.200000
1176,05/27/22 03:35:00 AM,60.470,60.640000,11.200000,60.220000,17.100000,6.500000,60.720000,14.100000,6.500000,14.100000,61.110000,60.880000,6.500000,60.860,8.800000,60.450000,10.000000,60.910000,11.200000
1177,05/27/22 03:40:00 AM,60.520,60.680000,11.800000,60.220000,16.500000,7.100000,60.680000,10.600000,7.100000,14.100000,61.150000,60.880000,5.900000,60.900,9.400000,60.610000,10.600000,60.910000,11.800000
1178,05/27/22 03:45:00 AM,60.690,60.680000,11.800000,60.220000,16.500000,7.100000,60.720000,10.600000,7.100000,14.100000,61.220000,60.950000,5.900000,60.990,9.400000,60.640000,10.600000,60.950000,12.400000
