date,temp,wetness,rain
05/16/22 05:00:00 PM,79.35,7.6,0
05/16/22 05:05:00 PM,80.18,7.1,0
05/16/22 05:10:00 PM,80.1,7.6,0
05/16/22 05:15:00 PM,80.76,7.6,0
05/16/22 05:20:00 PM,80.49,7.6,0
05/16/22 05:25:00 PM,79.57,7.1,0
05/16/22 05:30:00 PM,81.2,7.1,0
05/16/22 05:35:00 PM,79.08,7.1,0
05/16/22 05:40:00 PM,79.26,7.1,0
05/16/22 05:45:00 PM,79.17,7.1,0
05/16/22 05:50:00 PM,79.26,7.1,0
05/16/22 05:55:00 PM,79.83,7.1,0
05/16/22 06:00:00 PM,79.96,7.1,0
05/16/22 06:05:00 PM,80.76,7.1,0
05/16/22 06:10:00 PM,80.36,7.1,0
05/16/22 06:15:00 PM,80.85,7.1,0
05/16/22 06:20:00 PM,79.74,7.1,0
05/16/22 06:25:00 PM,80.18,7.1,0
05/16/22 06:30:00 PM,78.78,7.1,0
05/16/22 06:35:00 PM,78.12,7.1,0
05/16/22 06:40:00 PM,77.07,7.1,0
05/16/22 06:45:00 PM,77.33,7.1,0
05/16/22 06:50:00 PM,76.12,7.1,0
05/16/22 06:55:00 PM,75.42,7.1,0
05/16/22 07:00:00 PM,74.42,14.7,0
05/16/22 07:05:00 PM,76.72,7.1,0
05/16/22 07:10:00 PM,77.77,7.1,0
05/16/22 07:15:00 PM,77.2,7.1,0
05/16/22 07:20:00 PM,78.95,7.1,0
05/16/22 07:25:00 PM,79.3,7.1,0
05/16/22 07:30:00 PM,78.6,7.1,0
05/16/22 07:35:00 PM,78.73,7.1,0
05/16/22 07:40:00 PM,78.6,7.1,0
05/16/22 07:45:00 PM,78.38,7.1,0
05/16/22 07:50:00 PM,76.85,7.1,0
05/16/22 07:55:00 PM,78.08,7.1,0
05/16/22 08:00:00 PM,78.38,7.1,0
05/16/22 08:05:00 PM,77.64,7.1,0
05/16/22 08:10:00 PM,77.51,7.1,0
05/16/22 08:15:00 PM,78.21,7.1,0
05/16/22 08:20:00 PM,77.03,7.1,0
05/16/22 08:25:00 PM,77.42,7.1,0
05/16/22 08:30:00 PM,77.64,7.1,0
05/16/22 08:35:00 PM,76.29,7.1,0
05/16/22 08:40:00 PM,77.77,7.1,0
05/16/22 08:45:00 PM,77.81,7.1,0
05/16/22 08:50:00 PM,77.29,7.1,0
05/16/22 08:55:00 PM,75.9,7.1,0
05/16/22 09:00:00 PM,75.42,7.1,0
05/16/22 09:05:00 PM,75.72,6.5,0
05/16/22 09:10:00 PM,75.72,7.1,0
05/16/22 09:15:00 PM,75.38,7.1,0
05/16/22 09:20:00 PM,75.07,7.1,0
05/16/22 09:25:00 PM,74.73,7.1,0
05/16/22 09:30:00 PM,74.6,7.1,0
05/16/22 09:35:00 PM,74.08,7.1,0
05/16/22 09:40:00 PM,73.99,7.1,0
05/16/22 09:45:00 PM,73.86,7.1,0
05/16/22 09:50:00 PM,73.73,7.1,0
05/16/22 09:55:00 PM,73.56,7.1,0
05/16/22 10:00:00 PM,73.34,7.1,0
05/16/22 10:05:00 PM,73,7.1,0
05/16/22 10:10:00 PM,72.83,7.1,0
05/16/22 10:15:00 PM,72.52,7.1,0
05/16/22 10:20:00 PM,72.35,7.1,0
05/16/22 10:25:00 PM,72.18,7.1,0
05/16/22 10:30:00 PM,71.92,7.1,0
05/16/22 10:35:00 PM,71.62,7.1,0
05/16/22 10:40:00 PM,71.45,7.1,0
05/16/22 10:45:00 PM,71.1,7.1,0
05/16/22 10:50:00 PM,71.06,7.1,0
05/16/22 10:55:00 PM,68.91,100,0.02
05/16/22 11:00:00 PM,61.68,100,0.13
05/16/22 11:05:00 PM,60.82,100,0.23
05/16/22 11:10:00 PM,60.73,100,0.03
05/16/22 11:15:00 PM,60.6,100,0.02
05/16/22 11:20:00 PM,60.47,100,0.01
05/16/22 11:25:00 PM,60.56,100,0
05/16/22 11:30:00 PM,60.52,100,0
05/16/22 11:35:00 PM,60.6,100,0
05/16/22 11:40:00 PM,60.52,100,0.01
05/16/22 11:45:00 PM,60.6,100,0
05/16/22 11:50:00 PM,60.78,100,0
05/16/22 11:55:00 PM,60.95,100,0
05/17/22 12:00:00 AM,61.16,100,0
05/17/22 12:05:00 AM,61.03,100,0
05/17/22 12:10:00 AM,60.99,100,0
05/17/22 12:15:00 AM,60.99,100,0
05/17/22 12:20:00 AM,60.99,100,0
05/17/22 12:25:00 AM,61.03,100,0
05/17/22 12:30:00 AM,61.08,100,0
05/17/22 12:35:00 AM,61.03,100,0
05/17/22 12:40:00 AM,61.03,100,0
05/17/22 12:45:00 AM,61.12,100,0
05/17/22 12:50:00 AM,61.12,100,0
05/17/22 12:55:00 AM,61.03,100,0
05/17/22 01:00:00 AM,61.12,100,0
05/17/22 01:05:00 AM,61.2,100,0
05/17/22 01:10:00 AM,61.25,100,0
05/17/22 01:15:00 AM,61.2,100,0
05/17/22 01:20:00 AM,61.29,100,0
05/17/22 01:25:00 AM,61.16,100,0
05/17/22 01:30:00 AM,61.2,100,0
05/17/22 01:35:00 AM,61.25,100,0
05/17/22 01:40:00 AM,61.16,100,0
05/17/22 01:45:00 AM,61.12,100,0
05/17/22 01:50:00 AM,61.2,100,0
05/17/22 01:55:00 AM,61.33,100,0
05/17/22 02:00:00 AM,61.46,100,0
05/17/22 02:05:00 AM,61.46,100,0
05/17/22 02:10:00 AM,61.46,100,0
05/17/22 02:15:00 AM,61.55,100,0
05/17/22 02:20:00 AM,61.59,100,0
05/17/22 02:25:00 AM,61.68,100,0
05/17/22 02:30:00 AM,61.8,100,0
05/17/22 02:35:00 AM,61.8,100,0
05/17/22 02:40:00 AM,61.8,100,0
05/17/22 02:45:00 AM,61.72,100,0.01
05/17/22 02:50:00 AM,61.5,100,0.01
05/17/22 02:55:00 AM,61.33,100,0
05/17/22 03:00:00 AM,61.12,100,0
05/17/22 03:05:00 AM,60.78,100,0
05/17/22 03:10:00 AM,60.69,100,0
05/17/22 03:15:00 AM,60.35,100,0
05/17/22 03:20:00 AM,59.83,100,0
05/17/22 03:25:00 AM,59.19,100,0
05/17/22 03:30:00 AM,58.45,100,0
05/17/22 03:35:00 AM,58.07,100,0
05/17/22 03:40:00 AM,57.72,100,0
05/17/22 03:45:00 AM,57.46,100,0
05/17/22 03:50:00 AM,57.2,100,0
05/17/22 03:55:00 AM,56.94,100,0
05/17/22 04:00:00 AM,56.64,100,0
05/17/22 04:05:00 AM,56.43,100,0
05/17/22 04:10:00 AM,56.12,100,0
05/17/22 04:15:00 AM,55.95,100,0
05/17/22 04:20:00 AM,55.69,100,0
05/17/22 04:25:00 AM,55.56,100,0
05/17/22 04:30:00 AM,55.43,100,0
05/17/22 04:35:00 AM,55.39,100,0
05/17/22 04:40:00 AM,55.6,100,0
05/17/22 04:45:00 AM,55.73,100,0
05/17/22 04:50:00 AM,56.17,100,0
05/17/22 04:55:00 AM,56.04,100,0
05/17/22 05:00:00 AM,55.91,100,0
05/17/22 05:05:00 AM,56.08,100,0
05/17/22 05:10:00 AM,55.78,100,0
05/17/22 05:15:00 AM,55.6,100,0
05/17/22 05:20:00 AM,55.69,100,0
05/17/22 05:25:00 AM,55.3,100,0
05/17/22 05:30:00 AM,55.43,57.1,0
05/17/22 05:35:00 AM,55.47,37.6,0
05/17/22 05:40:00 AM,55.3,38.2,0
05/17/22 05:45:00 AM,55.26,32.4,0
05/17/22 05:50:00 AM,55.26,32.4,0
05/17/22 05:55:00 AM,55.26,29.4,0
05/17/22 06:00:00 AM,55.21,30,0
05/17/22 06:05:00 AM,55.17,29.4,0
05/17/22 06:10:00 AM,55.3,28.2,0
05/17/22 06:15:00 AM,55.21,28.8,0
05/17/22 06:20:00 AM,55.13,27.1,0
05/17/22 06:25:00 AM,54.86,27.1,0
05/17/22 06:30:00 AM,54.95,26.5,0
05/17/22 06:35:00 AM,54.95,30.6,0
05/17/22 06:40:00 AM,54.56,33.5,0
05/17/22 06:45:00 AM,54.47,25.3,0
05/17/22 06:50:00 AM,54.3,30,0
05/17/22 06:55:00 AM,53.99,27.1,0
05/17/22 07:00:00 AM,53.86,26.5,0
05/17/22 07:05:00 AM,53.86,22.4,0
05/17/22 07:10:00 AM,53.78,27.1,0
05/17/22 07:15:00 AM,53.73,20,0
05/17/22 07:20:00 AM,54.39,17.6,0
05/17/22 07:25:00 AM,54.26,18.2,0
05/17/22 07:30:00 AM,54.39,17.6,0
05/17/22 07:35:00 AM,54.08,17.6,0
05/17/22 07:40:00 AM,54.56,24.1,0
05/17/22 07:45:00 AM,53.99,15.9,0
05/17/22 07:50:00 AM,54.08,15.3,0
05/17/22 07:55:00 AM,53.91,15.9,0
05/17/22 08:00:00 AM,53.69,15.9,0
05/17/22 08:05:00 AM,53.25,16.5,0
05/17/22 08:10:00 AM,53.17,15.9,0
05/17/22 08:15:00 AM,53.34,15.3,0
05/17/22 08:20:00 AM,52.86,15.9,0
05/17/22 08:25:00 AM,52.47,15.9,0
05/17/22 08:30:00 AM,52.38,15.9,0
05/17/22 08:35:00 AM,52.42,16.5,0
05/17/22 08:40:00 AM,52.42,15.9,0
05/17/22 08:45:00 AM,52.25,15.9,0
05/17/22 08:50:00 AM,52.47,15.3,0
05/17/22 08:55:00 AM,52.12,14.7,0
05/17/22 09:00:00 AM,52.03,14.7,0
05/17/22 09:05:00 AM,51.98,14.1,0
05/17/22 09:10:00 AM,51.9,14.1,0
05/17/22 09:15:00 AM,51.72,14.7,0
05/17/22 09:20:00 AM,51.63,14.1,0
05/17/22 09:25:00 AM,51.68,14.1,0
05/17/22 09:30:00 AM,51.55,14.7,0
05/17/22 09:35:00 AM,51.33,13.5,0
05/17/22 09:40:00 AM,51.59,14.1,0
05/17/22 09:45:00 AM,51.59,14.1,0
05/17/22 09:50:00 AM,51.41,14.1,0
05/17/22 09:55:00 AM,51.28,14.1,0
05/17/22 10:00:00 AM,51.55,14.1,0
05/17/22 10:05:00 AM,51.41,14.1,0
05/17/22 10:10:00 AM,51.41,13.5,0
05/17/22 10:15:00 AM,51.46,13.5,0
05/17/22 10:20:00 AM,51.68,13.5,0
05/17/22 10:25:00 AM,51.63,11.2,0
05/17/22 10:30:00 AM,51.94,11.2,0
05/17/22 10:35:00 AM,52.03,10,0
05/17/22 10:40:00 AM,52.6,9.4,0
05/17/22 10:45:00 AM,53.12,8.8,0
05/17/22 10:50:00 AM,53.3,8.8,0
05/17/22 10:55:00 AM,53.65,8.2,0
05/17/22 11:00:00 AM,53.69,8.2,0
05/17/22 11:05:00 AM,53.82,8.2,0
05/17/22 11:10:00 AM,54.04,8.2,0
05/17/22 11:15:00 AM,54.26,8.2,0
05/17/22 11:20:00 AM,54.56,7.6,0
05/17/22 11:25:00 AM,54.91,7.6,0
05/17/22 11:30:00 AM,54.99,7.6,0
05/17/22 11:35:00 AM,55.17,7.6,0
05/17/22 11:40:00 AM,55.34,7.6,0
05/17/22 11:45:00 AM,55.52,7.6,0
05/17/22 11:50:00 AM,56.21,7.1,0
05/17/22 11:55:00 AM,56.47,7.1,0
05/17/22 12:00:00 PM,56.73,7.1,0
05/17/22 12:05:00 PM,56.77,7.1,0
05/17/22 12:10:00 PM,56.77,7.1,0
05/17/22 12:15:00 PM,57.07,7.1,0
05/17/22 12:20:00 PM,57.42,7.1,0
05/17/22 12:25:00 PM,57.76,7.1,0
05/17/22 12:30:00 PM,57.85,7.1,0
05/17/22 12:35:00 PM,58.02,7.1,0
05/17/22 12:40:00 PM,58.41,7.1,0
05/17/22 12:45:00 PM,59.01,7.1,0
05/17/22 12:50:00 PM,58.71,7.1,0
05/17/22 12:55:00 PM,59.23,7.1,0
05/17/22 01:00:00 PM,59.79,7.1,0
05/17/22 01:05:00 PM,60.22,7.1,0
05/17/22 01:10:00 PM,59.92,7.1,0
05/17/22 01:15:00 PM,59.96,7.1,0
05/17/22 01:20:00 PM,60.43,6.5,0
05/17/22 01:25:00 PM,61.12,7.1,0
05/17/22 01:30:00 PM,60.78,7.1,0
05/17/22 01:35:00 PM,60.65,6.5,0
05/17/22 01:40:00 PM,61.08,6.5,0
05/17/22 01:45:00 PM,61.8,6.5,0
05/17/22 01:50:00 PM,62.28,7.1,0
05/17/22 01:55:00 PM,62.02,7.1,0
05/17/22 02:00:00 PM,62.62,6.5,0
05/17/22 02:05:00 PM,62.36,6.5,0
05/17/22 02:10:00 PM,63.18,6.5,0
05/17/22 02:15:00 PM,63.13,7.1,0
05/17/22 02:20:00 PM,63.35,6.5,0
05/17/22 02:25:00 PM,64.42,6.5,0
05/17/22 02:30:00 PM,64.46,6.5,0
05/17/22 02:35:00 PM,64.46,7.1,0
05/17/22 02:40:00 PM,64.16,6.5,0
05/17/22 02:45:00 PM,65.32,6.5,0
05/17/22 02:50:00 PM,65.87,7.1,0
05/17/22 02:55:00 PM,65.49,6.5,0
05/17/22 03:00:00 PM,66.04,6.5,0
05/17/22 03:05:00 PM,66.26,6.5,0
05/17/22 03:10:00 PM,66.34,6.5,0
05/17/22 03:15:00 PM,64.59,6.5,0
05/17/22 03:20:00 PM,66.39,6.5,0
05/17/22 03:25:00 PM,66.22,6.5,0
05/17/22 03:30:00 PM,65.74,6.5,0
05/17/22 03:35:00 PM,64.93,5.9,0
05/17/22 03:40:00 PM,65.49,5.9,0
05/17/22 03:45:00 PM,67.63,6.5,0
05/17/22 03:50:00 PM,66.94,5.9,0
05/17/22 03:55:00 PM,66.43,6.5,0
05/17/22 04:00:00 PM,65.62,5.9,0
05/17/22 04:05:00 PM,65.15,5.9,0
05/17/22 04:10:00 PM,65.36,5.9,0
05/17/22 04:15:00 PM,65.23,5.9,0
05/17/22 04:20:00 PM,66.17,5.9,0
05/17/22 04:25:00 PM,65.66,5.9,0
05/17/22 04:30:00 PM,64.97,5.9,0
05/17/22 04:35:00 PM,64.63,5.9,0
05/17/22 04:40:00 PM,64.63,5.9,0
05/17/22 04:45:00 PM,64.5,5.9,0
05/17/22 04:50:00 PM,64.12,5.9,0
05/17/22 04:55:00 PM,64.63,5.9,0
05/17/22 05:00:00 PM,64.5,5.9,0
05/17/22 05:05:00 PM,63.82,5.9,0
05/17/22 05:10:00 PM,63.73,5.9,0
05/17/22 05:15:00 PM,64.46,5.9,0
05/17/22 05:20:00 PM,65.15,5.9,0
05/17/22 05:25:00 PM,65.96,5.9,0
05/17/22 05:30:00 PM,67.46,6.5,0
05/17/22 05:35:00 PM,67.24,6.5,0
05/17/22 05:40:00 PM,67.93,6.5,0
05/17/22 05:45:00 PM,68.4,5.9,0
05/17/22 05:50:00 PM,66.3,5.9,0
05/17/22 05:55:00 PM,66,5.9,0
05/17/22 06:00:00 PM,65.87,5.9,0
05/17/22 06:05:00 PM,65.74,5.9,0
05/17/22 06:10:00 PM,65.27,5.9,0
05/17/22 06:15:00 PM,65.36,5.9,0
05/17/22 06:20:00 PM,68.1,5.9,0
05/17/22 06:25:00 PM,66.26,5.9,0
05/17/22 06:30:00 PM,65.57,5.9,0
05/17/22 06:35:00 PM,68.01,5.9,0
05/17/22 06:40:00 PM,67.46,5.9,0
05/17/22 06:45:00 PM,68.4,5.9,0
05/17/22 06:50:00 PM,68.31,5.9,0
05/17/22 06:55:00 PM,66.17,5.9,0
05/17/22 07:00:00 PM,65.02,5.9,0
05/17/22 07:05:00 PM,66,5.9,0
05/17/22 07:10:00 PM,65.92,5.9,0
05/17/22 07:15:00 PM,66.13,5.9,0
05/17/22 07:20:00 PM,66.17,5.9,0
05/17/22 07:25:00 PM,67.11,5.9,0
05/17/22 07:30:00 PM,67.46,5.9,0
05/17/22 07:35:00 PM,67.93,5.9,0
05/17/22 07:40:00 PM,67.46,5.9,0
05/17/22 07:45:00 PM,67.59,5.9,0
05/17/22 07:50:00 PM,68.36,5.9,0
05/17/22 07:55:00 PM,68.23,5.9,0
05/17/22 08:00:00 PM,66.73,5.9,0
05/17/22 08:05:00 PM,65.83,5.3,0
05/17/22 08:10:00 PM,67.8,5.3,0
05/17/22 08:15:00 PM,66.43,5.3,0
05/17/22 08:20:00 PM,67.5,5.3,0
05/17/22 08:25:00 PM,67.46,5.9,0
05/17/22 08:30:00 PM,67.59,5.3,0
05/17/22 08:35:00 PM,67.97,5.3,0
05/17/22 08:40:00 PM,66.17,5.3,0
05/17/22 08:45:00 PM,66.73,5.3,0
05/17/22 08:50:00 PM,66.99,5.9,0
05/17/22 08:55:00 PM,67.11,5.3,0
05/17/22 09:00:00 PM,65.79,5.3,0
05/17/22 09:05:00 PM,65.02,5.3,0
05/17/22 09:10:00 PM,64.42,5.3,0
05/17/22 09:15:00 PM,66.04,5.3,0
05/17/22 09:20:00 PM,65.32,5.3,0
05/17/22 09:25:00 PM,65.19,5.3,0
05/17/22 09:30:00 PM,65.32,5.3,0
05/17/22 09:35:00 PM,65.57,5.3,0
05/17/22 09:40:00 PM,64.29,5.3,0
05/17/22 09:45:00 PM,63.95,5.3,0
05/17/22 09:50:00 PM,65.15,5.3,0
05/17/22 09:55:00 PM,63.6,5.3,0
05/17/22 10:00:00 PM,63.13,5.3,0
05/17/22 10:05:00 PM,62.92,5.3,0
05/17/22 10:10:00 PM,62.96,5.3,0
05/17/22 10:15:00 PM,63.48,5.3,0
05/17/22 10:20:00 PM,62.66,5.3,0
05/17/22 10:25:00 PM,62.19,5.3,0
05/17/22 10:30:00 PM,62.15,5.3,0
05/17/22 10:35:00 PM,63.82,5.3,0
05/17/22 10:40:00 PM,63.9,5.3,0
05/17/22 10:45:00 PM,62.53,5.3,0
05/17/22 10:50:00 PM,61.85,5.3,0
05/17/22 10:55:00 PM,61.55,5.3,0
05/17/22 11:00:00 PM,62.66,5.3,0
05/17/22 11:05:00 PM,62.66,5.3,0
05/17/22 11:10:00 PM,62.15,5.3,0
05/17/22 11:15:00 PM,61.42,5.3,0
05/17/22 11:20:00 PM,61.38,5.3,0
05/17/22 11:25:00 PM,61.08,5.3,0
05/17/22 11:30:00 PM,60.78,5.3,0
05/17/22 11:35:00 PM,60.39,5.3,0
05/17/22 11:40:00 PM,60.13,5.3,0
05/17/22 11:45:00 PM,59.62,5.3,0
05/17/22 11:50:00 PM,59.1,5.3,0
05/17/22 11:55:00 PM,58.76,5.3,0
05/18/22 12:00:00 AM,58.63,5.3,0
05/18/22 12:05:00 AM,58.41,5.3,0
05/18/22 12:10:00 AM,57.89,5.3,0
05/18/22 12:15:00 AM,58.02,5.3,0
05/18/22 12:20:00 AM,58.02,5.3,0
05/18/22 12:25:00 AM,57.59,5.3,0
05/18/22 12:30:00 AM,57.2,5.3,0
05/18/22 12:35:00 AM,57.42,5.3,0
05/18/22 12:40:00 AM,57.16,5.3,0
05/18/22 12:45:00 AM,57.42,5.3,0
05/18/22 12:50:00 AM,57.25,5.3,0
05/18/22 12:55:00 AM,57.12,5.3,0
05/18/22 01:00:00 AM,56.86,5.3,0
05/18/22 01:05:00 AM,56.38,5.3,0
05/18/22 01:10:00 AM,56.34,5.3,0
05/18/22 01:15:00 AM,56.51,5.3,0
05/18/22 01:20:00 AM,56.56,5.3,0
05/18/22 01:25:00 AM,56.56,5.3,0
05/18/22 01:30:00 AM,56.04,5.3,0
05/18/22 01:35:00 AM,55.52,5.3,0
05/18/22 01:40:00 AM,55.78,5.3,0
05/18/22 01:45:00 AM,55.78,5.3,0
05/18/22 01:50:00 AM,55.73,5.3,0
05/18/22 01:55:00 AM,55.69,5.3,0
05/18/22 02:00:00 AM,55.73,5.3,0
05/18/22 02:05:00 AM,55.73,5.3,0
05/18/22 02:10:00 AM,55.6,5.3,0
05/18/22 02:15:00 AM,55.56,5.3,0
05/18/22 02:20:00 AM,55.39,5.3,0
05/18/22 02:25:00 AM,55.04,5.3,0
05/18/22 02:30:00 AM,54.99,5.3,0
05/18/22 02:35:00 AM,54.95,5.3,0
05/18/22 02:40:00 AM,55.04,5.3,0
05/18/22 02:45:00 AM,54.56,5.3,0
05/18/22 02:50:00 AM,54.47,5.3,0
05/18/22 02:55:00 AM,54.39,5.3,0
05/18/22 03:00:00 AM,54.26,5.3,0
05/18/22 03:05:00 AM,53.86,5.3,0
05/18/22 03:10:00 AM,53.6,5.3,0
05/18/22 03:15:00 AM,53.65,5.3,0
05/18/22 03:20:00 AM,53.43,5.3,0
05/18/22 03:25:00 AM,53.34,5.3,0
05/18/22 03:30:00 AM,52.9,5.3,0
05/18/22 03:35:00 AM,53.25,5.9,0
05/18/22 03:40:00 AM,53.3,5.9,0
05/18/22 03:45:00 AM,53.21,5.3,0
05/18/22 03:50:00 AM,53.25,5.9,0
05/18/22 03:55:00 AM,53.12,5.3,0
05/18/22 04:00:00 AM,53.08,5.9,0
05/18/22 04:05:00 AM,52.95,5.3,0
05/18/22 04:10:00 AM,52.82,5.9,0
05/18/22 04:15:00 AM,52.82,5.3,0
05/18/22 04:20:00 AM,52.47,5.3,0
05/18/22 04:25:00 AM,52.03,5.9,0
05/18/22 04:30:00 AM,51.81,5.3,0
05/18/22 04:35:00 AM,51.85,5.9,0
05/18/22 04:40:00 AM,52.55,5.3,0
05/18/22 04:45:00 AM,51.85,5.9,0
05/18/22 04:50:00 AM,51.81,5.9,0
05/18/22 04:55:00 AM,51.28,5.9,0
05/18/22 05:00:00 AM,51.59,5.9,0
05/18/22 05:05:00 AM,50.71,5.9,0
05/18/22 05:10:00 AM,50.58,5.9,0
05/18/22 05:15:00 AM,50.49,5.9,0
05/18/22 05:20:00 AM,51.24,5.9,0
05/18/22 05:25:00 AM,51.55,5.9,0
05/18/22 05:30:00 AM,51.63,5.9,0
05/18/22 05:35:00 AM,51.37,5.9,0
05/18/22 05:40:00 AM,51.24,5.9,0
05/18/22 05:45:00 AM,51.33,5.9,0
05/18/22 05:50:00 AM,51.11,5.9,0
05/18/22 05:55:00 AM,50.14,5.9,0
05/18/22 06:00:00 AM,49.74,5.9,0
05/18/22 06:05:00 AM,50.89,5.9,0
05/18/22 06:10:00 AM,50.75,5.9,0
05/18/22 06:15:00 AM,49.91,5.9,0
05/18/22 06:20:00 AM,49.21,6.5,0
05/18/22 06:25:00 AM,50.09,6.5,0
05/18/22 06:30:00 AM,50.44,6.5,0
05/18/22 06:35:00 AM,49.91,7.1,0
05/18/22 06:40:00 AM,48.67,7.1,0
05/18/22 06:45:00 AM,50.27,6.5,0
05/18/22 06:50:00 AM,50.44,6.5,0
05/18/22 06:55:00 AM,50.4,6.5,0
05/18/22 07:00:00 AM,50.71,6.5,0
05/18/22 07:05:00 AM,51.55,6.5,0
05/18/22 07:10:00 AM,51.76,6.5,0
05/18/22 07:15:00 AM,51.59,6.5,0
05/18/22 07:20:00 AM,51.55,6.5,0
05/18/22 07:25:00 AM,51.63,6.5,0
05/18/22 07:30:00 AM,51.41,6.5,0
05/18/22 07:35:00 AM,51.37,6.5,0
05/18/22 07:40:00 AM,50.89,6.5,0
05/18/22 07:45:00 AM,51.11,6.5,0
05/18/22 07:50:00 AM,51.02,6.5,0
05/18/22 07:55:00 AM,50.53,6.5,0
05/18/22 08:00:00 AM,50,6.5,0
05/18/22 08:05:00 AM,49.43,7.1,0
05/18/22 08:10:00 AM,49.29,7.1,0
05/18/22 08:15:00 AM,49.07,7.6,0
05/18/22 08:20:00 AM,49.56,6.5,0
05/18/22 08:25:00 AM,49.87,7.1,0
05/18/22 08:30:00 AM,49.91,6.5,0
05/18/22 08:35:00 AM,49.16,7.1,0
05/18/22 08:40:00 AM,48.76,7.1,0
05/18/22 08:45:00 AM,48.89,7.1,0
05/18/22 08:50:00 AM,48.98,7.1,0
05/18/22 08:55:00 AM,48.89,6.5,0
05/18/22 09:00:00 AM,48.76,7.1,0
05/18/22 09:05:00 AM,48.63,6.5,0
05/18/22 09:10:00 AM,48.27,7.1,0
05/18/22 09:15:00 AM,47.87,7.1,0
05/18/22 09:20:00 AM,47.83,7.1,0
05/18/22 09:25:00 AM,47.87,7.1,0
05/18/22 09:30:00 AM,48.41,6.5,0
05/18/22 09:35:00 AM,48.54,6.5,0
05/18/22 09:40:00 AM,48.67,6.5,0
05/18/22 09:45:00 AM,48.45,6.5,0
05/18/22 09:50:00 AM,48.18,6.5,0
05/18/22 09:55:00 AM,48.36,6.5,0
05/18/22 10:00:00 AM,48.27,6.5,0
05/18/22 10:05:00 AM,48.36,6.5,0
05/18/22 10:10:00 AM,48.41,6.5,0
05/18/22 10:15:00 AM,48.36,5.9,0
05/18/22 10:20:00 AM,48.45,6.5,0
05/18/22 10:25:00 AM,48.54,5.9,0
05/18/22 10:30:00 AM,48.63,5.9,0
05/18/22 10:35:00 AM,48.98,5.9,0
05/18/22 10:40:00 AM,49.6,5.9,0
05/18/22 10:45:00 AM,49.91,5.9,0
05/18/22 10:50:00 AM,50.4,5.9,0
05/18/22 10:55:00 AM,50.49,5.9,0
05/18/22 11:00:00 AM,50.71,5.9,0
05/18/22 11:05:00 AM,50.84,5.9,0
05/18/22 11:10:00 AM,50.89,5.9,0
05/18/22 11:15:00 AM,51.02,5.3,0
05/18/22 11:20:00 AM,51.15,5.9,0
05/18/22 11:25:00 AM,51.28,5.3,0
05/18/22 11:30:00 AM,51.37,5.9,0
05/18/22 11:35:00 AM,51.46,5.3,0
05/18/22 11:40:00 AM,51.81,5.3,0
05/18/22 11:45:00 AM,51.63,5.3,0
05/18/22 11:50:00 AM,51.81,5.9,0
05/18/22 11:55:00 AM,52.12,5.9,0
05/18/22 12:00:00 PM,52.68,5.3,0
05/18/22 12:05:00 PM,52.77,5.3,0
05/18/22 12:10:00 PM,53.21,5.3,0
05/18/22 12:15:00 PM,53.12,5.3,0
05/18/22 12:20:00 PM,53.43,5.3,0
05/18/22 12:25:00 PM,54.34,5.3,0
05/18/22 12:30:00 PM,54.34,5.3,0
05/18/22 12:35:00 PM,53.86,5.3,0
05/18/22 12:40:00 PM,54.3,5.3,0
05/18/22 12:45:00 PM,54.21,5.3,0
05/18/22 12:50:00 PM,54.69,5.3,0
05/18/22 12:55:00 PM,55.08,5.3,0
05/18/22 01:00:00 PM,55.13,5.3,0
05/18/22 01:05:00 PM,55.04,5.3,0
05/18/22 01:10:00 PM,55.86,5.3,0
05/18/22 01:15:00 PM,55.65,5.3,0
05/18/22 01:20:00 PM,55.65,5.3,0
05/18/22 01:25:00 PM,56.3,5.3,0
05/18/22 01:30:00 PM,56.9,5.3,0
05/18/22 01:35:00 PM,56.81,5.3,0
05/18/22 01:40:00 PM,56.43,5.3,0
05/18/22 01:45:00 PM,56.9,5.3,0
05/18/22 01:50:00 PM,57.42,5.3,0
05/18/22 01:55:00 PM,56.86,5.3,0
05/18/22 02:00:00 PM,57.38,5.3,0
05/18/22 02:05:00 PM,57.33,5.3,0
05/18/22 02:10:00 PM,57.2,5.3,0
05/18/22 02:15:00 PM,57.98,5.3,0
05/18/22 02:20:00 PM,57.81,5.3,0
05/18/22 02:25:00 PM,58.67,5.3,0
05/18/22 02:30:00 PM,58.32,5.3,0
05/18/22 02:35:00 PM,58.2,5.3,0
05/18/22 02:40:00 PM,58.88,5.3,0
05/18/22 02:45:00 PM,59.06,5.3,0
05/18/22 02:50:00 PM,59.36,5.3,0
05/18/22 02:55:00 PM,60.3,5.3,0
05/18/22 03:00:00 PM,60.52,5.3,0
05/18/22 03:05:00 PM,60.05,5.3,0
05/18/22 03:10:00 PM,61.16,5.3,0
05/18/22 03:15:00 PM,60.56,5.3,0
05/18/22 03:20:00 PM,60.9,5.3,0
05/18/22 03:25:00 PM,61.2,5.3,0
05/18/22 03:30:00 PM,61.12,5.3,0
05/18/22 03:35:00 PM,61.55,5.3,0
05/18/22 03:40:00 PM,61.76,5.3,0
05/18/22 03:45:00 PM,61.93,5.3,0
05/18/22 03:50:00 PM,62.19,5.3,0
05/18/22 03:55:00 PM,62.06,5.3,0
05/18/22 04:00:00 PM,62.15,5.3,0
